on_time,buy_times,days,%_on_time,group_days
50.0,2,4.5,25 - 50 %,0 - 10 days
66.66666666666666,6,42.0,50 - 75 %,40 - 50 days
57.14285714285714,7,2.857142857142857,50 - 75 %,0 - 10 days
66.66666666666666,3,4.0,50 - 75 %,0 - 10 days
33.33333333333333,3,2.3333333333333335,25 - 50 %,0 - 10 days
42.857142857142854,7,4.285714285714286,25 - 50 %,0 - 10 days
66.66666666666666,6,123.0,50 - 75 %, 100 + days
50.0,4,4.0,25 - 50 %,0 - 10 days
50.0,6,5.666666666666667,25 - 50 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
25.0,4,3.0,0 - 25 %,0 - 10 days
0.0,1,490.0,0 - 25 %, 100 + days
66.66666666666666,3,35.333333333333336,50 - 75 %,30 - 40 days
75.0,4,3.0,50 - 75 %,0 - 10 days
66.66666666666666,3,141.33333333333334,50 - 75 %, 100 + days
50.0,2,4.0,25 - 50 %,0 - 10 days
61.53846153846154,13,6.538461538461538,50 - 75 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
28.57142857142857,7,34.142857142857146,25 - 50 %,30 - 40 days
66.66666666666666,3,44.666666666666664,50 - 75 %,40 - 50 days
62.5,8,7.25,50 - 75 %,0 - 10 days
75.0,4,99.5,50 - 75 %,90 - 100 days
33.33333333333333,3,4.333333333333333,25 - 50 %,0 - 10 days
60.0,5,3.4,50 - 75 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
41.66666666666667,12,20.166666666666668,25 - 50 %,20 - 30 days
60.0,10,40.5,50 - 75 %,40 - 50 days
75.0,4,12.0,50 - 75 %,10 - 20 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
50.0,10,29.0,25 - 50 %,20 - 30 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,3,5.666666666666667,0 - 25 %,0 - 10 days
66.66666666666666,3,19.0,50 - 75 %,10 - 20 days
16.666666666666664,6,3.6666666666666665,0 - 25 %,0 - 10 days
25.0,4,3.0,0 - 25 %,0 - 10 days
66.66666666666666,3,3.0,50 - 75 %,0 - 10 days
0.0,5,16.2,0 - 25 %,10 - 20 days
88.88888888888889,9,54.22222222222222,75 - 100 %,50 - 60 days
0.0,5,2.2,0 - 25 %,0 - 10 days
83.33333333333334,6,2.1666666666666665,75 - 100 %,0 - 10 days
50.0,8,4.875,25 - 50 %,0 - 10 days
25.0,4,32.75,0 - 25 %,30 - 40 days
60.0,5,30.0,50 - 75 %,20 - 30 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,6,3.1666666666666665,0 - 25 %,0 - 10 days
60.0,5,4.8,50 - 75 %,0 - 10 days
80.0,5,54.2,75 - 100 %,50 - 60 days
16.666666666666664,6,70.5,0 - 25 %,70 - 80 days
87.5,8,2.25,75 - 100 %,0 - 10 days
71.42857142857143,7,114.42857142857143,50 - 75 %, 100 + days
50.0,2,102.0,25 - 50 %, 100 + days
0.0,1,4.0,0 - 25 %,0 - 10 days
85.71428571428571,7,18.285714285714285,75 - 100 %,10 - 20 days
0.0,1,446.0,0 - 25 %, 100 + days
60.0,5,2.2,50 - 75 %,0 - 10 days
66.66666666666666,3,2.6666666666666665,50 - 75 %,0 - 10 days
50.0,2,366.5,25 - 50 %, 100 + days
50.0,2,4.5,25 - 50 %,0 - 10 days
61.53846153846154,13,17.846153846153847,50 - 75 %,10 - 20 days
50.0,6,28.666666666666668,25 - 50 %,20 - 30 days
0.0,5,2.0,0 - 25 %,0 - 10 days
50.0,4,32.5,25 - 50 %,30 - 40 days
50.0,2,5.0,25 - 50 %,0 - 10 days
0.0,7,8.857142857142858,0 - 25 %,0 - 10 days
75.0,4,33.5,50 - 75 %,30 - 40 days
0.0,1,2.0,0 - 25 %,0 - 10 days
20.0,5,59.2,0 - 25 %,50 - 60 days
57.14285714285714,7,16.285714285714285,50 - 75 %,10 - 20 days
0.0,5,6.0,0 - 25 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
0.0,5,5.4,0 - 25 %,0 - 10 days
75.0,4,0.5,50 - 75 %,0 - 10 days
50.0,4,66.0,25 - 50 %,60 - 70 days
66.66666666666666,3,242.33333333333334,50 - 75 %, 100 + days
20.0,5,1.6,0 - 25 %,0 - 10 days
0.0,3,2.0,0 - 25 %,0 - 10 days
40.0,5,5.0,25 - 50 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
42.857142857142854,7,3.7142857142857144,25 - 50 %,0 - 10 days
50.0,4,275.75,25 - 50 %, 100 + days
80.0,5,91.8,75 - 100 %,90 - 100 days
40.0,5,50.0,25 - 50 %,40 - 50 days
0.0,1,150.0,0 - 25 %, 100 + days
88.88888888888889,9,17.555555555555557,75 - 100 %,10 - 20 days
0.0,4,2.0,0 - 25 %,0 - 10 days
33.33333333333333,6,5.166666666666667,25 - 50 %,0 - 10 days
80.0,5,3.0,75 - 100 %,0 - 10 days
75.0,4,6.75,50 - 75 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
25.0,4,3.5,0 - 25 %,0 - 10 days
57.14285714285714,7,74.28571428571429,50 - 75 %,70 - 80 days
0.0,3,4.0,0 - 25 %,0 - 10 days
50.0,2,3.5,25 - 50 %,0 - 10 days
20.0,5,94.4,0 - 25 %,90 - 100 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,5,2.4,0 - 25 %,0 - 10 days
66.66666666666666,6,56.333333333333336,50 - 75 %,50 - 60 days
0.0,1,6.0,0 - 25 %,0 - 10 days
22.22222222222222,9,10.666666666666666,0 - 25 %,10 - 20 days
75.0,4,4.75,50 - 75 %,0 - 10 days
66.66666666666666,3,1.6666666666666667,50 - 75 %,0 - 10 days
71.42857142857143,7,14.571428571428571,50 - 75 %,10 - 20 days
87.5,8,12.0,75 - 100 %,10 - 20 days
0.0,2,4.0,0 - 25 %,0 - 10 days
50.0,2,81.5,25 - 50 %,80 - 90 days
80.0,5,4.0,75 - 100 %,0 - 10 days
80.0,5,4.0,75 - 100 %,0 - 10 days
0.0,2,5.5,0 - 25 %,0 - 10 days
0.0,5,14.2,0 - 25 %,10 - 20 days
0.0,1,3.0,0 - 25 %,0 - 10 days
0.0,4,139.0,0 - 25 %, 100 + days
0.0,4,2.0,0 - 25 %,0 - 10 days
50.0,8,4.5,25 - 50 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
25.0,4,4.5,0 - 25 %,0 - 10 days
25.0,4,5.25,0 - 25 %,0 - 10 days
0.0,4,3.5,0 - 25 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
0.0,3,131.66666666666666,0 - 25 %, 100 + days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
0.0,4,5.5,0 - 25 %,0 - 10 days
50.0,4,69.0,25 - 50 %,60 - 70 days
50.0,2,4.5,25 - 50 %,0 - 10 days
0.0,9,3.7777777777777777,0 - 25 %,0 - 10 days
80.0,5,3.0,75 - 100 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
75.0,4,12.5,50 - 75 %,10 - 20 days
20.0,5,5.4,0 - 25 %,0 - 10 days
62.5,8,4.5,50 - 75 %,0 - 10 days
0.0,5,5.8,0 - 25 %,0 - 10 days
75.0,4,5.25,50 - 75 %,0 - 10 days
25.0,4,3.5,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,4,2.0,0 - 25 %,0 - 10 days
77.77777777777779,9,3.111111111111111,75 - 100 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
0.0,3,4.333333333333333,0 - 25 %,0 - 10 days
85.71428571428571,7,4.0,75 - 100 %,0 - 10 days
25.0,4,41.75,0 - 25 %,40 - 50 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,4,3.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
75.0,4,81.75,50 - 75 %,80 - 90 days
0.0,2,51.0,0 - 25 %,50 - 60 days
0.0,2,52.0,0 - 25 %,50 - 60 days
33.33333333333333,3,5.0,25 - 50 %,0 - 10 days
50.0,4,2.5,25 - 50 %,0 - 10 days
0.0,3,6.0,0 - 25 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
60.0,5,13.8,50 - 75 %,10 - 20 days
50.0,4,3.75,25 - 50 %,0 - 10 days
33.33333333333333,3,312.6666666666667,25 - 50 %, 100 + days
16.666666666666664,6,4.333333333333333,0 - 25 %,0 - 10 days
0.0,4,5.75,0 - 25 %,0 - 10 days
0.0,4,5.0,0 - 25 %,0 - 10 days
58.333333333333336,12,71.83333333333333,50 - 75 %,70 - 80 days
50.0,6,3.6666666666666665,25 - 50 %,0 - 10 days
0.0,4,2.75,0 - 25 %,0 - 10 days
0.0,4,107.75,0 - 25 %, 100 + days
42.857142857142854,7,5.857142857142857,25 - 50 %,0 - 10 days
0.0,6,22.833333333333332,0 - 25 %,20 - 30 days
81.81818181818183,11,2.272727272727273,75 - 100 %,0 - 10 days
66.66666666666666,3,2.6666666666666665,50 - 75 %,0 - 10 days
0.0,3,4.666666666666667,0 - 25 %,0 - 10 days
20.0,5,5.2,0 - 25 %,0 - 10 days
57.14285714285714,7,2.2857142857142856,50 - 75 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
75.0,4,2.5,50 - 75 %,0 - 10 days
0.0,4,5.75,0 - 25 %,0 - 10 days
50.0,2,15.5,25 - 50 %,10 - 20 days
33.33333333333333,6,3.5,25 - 50 %,0 - 10 days
63.63636363636363,11,7.909090909090909,50 - 75 %,0 - 10 days
50.0,4,4.0,25 - 50 %,0 - 10 days
50.0,2,4.5,25 - 50 %,0 - 10 days
0.0,2,84.0,0 - 25 %,80 - 90 days
25.0,8,175.875,0 - 25 %, 100 + days
50.0,6,24.833333333333332,25 - 50 %,20 - 30 days
60.0,5,3.4,50 - 75 %,0 - 10 days
36.36363636363637,11,45.90909090909091,25 - 50 %,40 - 50 days
0.0,2,6.0,0 - 25 %,0 - 10 days
50.0,4,378.25,25 - 50 %, 100 + days
60.0,5,63.6,50 - 75 %,60 - 70 days
0.0,1,2.0,0 - 25 %,0 - 10 days
75.0,4,4.0,50 - 75 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
85.71428571428571,7,3.4285714285714284,75 - 100 %,0 - 10 days
50.0,2,1.0,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
60.0,5,3.4,50 - 75 %,0 - 10 days
25.0,4,6.5,0 - 25 %,0 - 10 days
33.33333333333333,3,4.333333333333333,25 - 50 %,0 - 10 days
85.71428571428571,7,2.4285714285714284,75 - 100 %,0 - 10 days
37.5,8,25.875,25 - 50 %,20 - 30 days
50.0,2,5.0,25 - 50 %,0 - 10 days
50.0,4,109.25,25 - 50 %, 100 + days
33.33333333333333,9,6.0,25 - 50 %,0 - 10 days
0.0,1,3.0,0 - 25 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
80.0,5,6.0,75 - 100 %,0 - 10 days
75.0,4,87.0,50 - 75 %,80 - 90 days
50.0,10,24.5,25 - 50 %,20 - 30 days
50.0,2,3.5,25 - 50 %,0 - 10 days
50.0,6,136.16666666666666,25 - 50 %, 100 + days
80.0,5,1.6,75 - 100 %,0 - 10 days
33.33333333333333,3,267.6666666666667,25 - 50 %, 100 + days
0.0,4,2.75,0 - 25 %,0 - 10 days
80.0,5,4.4,75 - 100 %,0 - 10 days
30.0,10,2.3,25 - 50 %,0 - 10 days
50.0,6,23.0,25 - 50 %,20 - 30 days
40.0,10,22.1,25 - 50 %,20 - 30 days
75.0,4,81.5,50 - 75 %,80 - 90 days
25.0,4,5.0,0 - 25 %,0 - 10 days
60.0,5,3.2,50 - 75 %,0 - 10 days
0.0,1,84.0,0 - 25 %,80 - 90 days
75.0,4,4.5,50 - 75 %,0 - 10 days
80.0,5,2.8,75 - 100 %,0 - 10 days
50.0,2,4.0,25 - 50 %,0 - 10 days
0.0,8,17.875,0 - 25 %,10 - 20 days
80.0,10,3.0,75 - 100 %,0 - 10 days
60.0,5,113.0,50 - 75 %, 100 + days
33.33333333333333,3,3.6666666666666665,25 - 50 %,0 - 10 days
33.33333333333333,9,3.3333333333333335,25 - 50 %,0 - 10 days
25.0,4,4.5,0 - 25 %,0 - 10 days
50.0,2,314.0,25 - 50 %, 100 + days
25.0,4,3.0,0 - 25 %,0 - 10 days
0.0,3,262.0,0 - 25 %, 100 + days
0.0,4,85.5,0 - 25 %,80 - 90 days
87.5,8,7.375,75 - 100 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
75.0,4,22.75,50 - 75 %,20 - 30 days
25.0,8,15.625,0 - 25 %,10 - 20 days
0.0,3,4.666666666666667,0 - 25 %,0 - 10 days
66.66666666666666,3,4.666666666666667,50 - 75 %,0 - 10 days
50.0,6,3.6666666666666665,25 - 50 %,0 - 10 days
50.0,4,61.75,25 - 50 %,60 - 70 days
33.33333333333333,6,4.166666666666667,25 - 50 %,0 - 10 days
14.285714285714285,7,77.0,0 - 25 %,70 - 80 days
0.0,1,319.0,0 - 25 %, 100 + days
75.0,4,209.25,50 - 75 %, 100 + days
66.66666666666666,6,3.3333333333333335,50 - 75 %,0 - 10 days
0.0,1,5.0,0 - 25 %,0 - 10 days
50.0,4,2.75,25 - 50 %,0 - 10 days
0.0,1,79.0,0 - 25 %,70 - 80 days
75.0,4,4.5,50 - 75 %,0 - 10 days
66.66666666666666,3,43.666666666666664,50 - 75 %,40 - 50 days
50.0,2,4.0,25 - 50 %,0 - 10 days
66.66666666666666,3,4.333333333333333,50 - 75 %,0 - 10 days
0.0,5,101.2,0 - 25 %, 100 + days
81.25,16,2.8125,75 - 100 %,0 - 10 days
0.0,1,3.0,0 - 25 %,0 - 10 days
0.0,3,6.0,0 - 25 %,0 - 10 days
66.66666666666666,3,91.66666666666667,50 - 75 %,90 - 100 days
57.14285714285714,7,3.5714285714285716,50 - 75 %,0 - 10 days
20.0,5,52.4,0 - 25 %,50 - 60 days
0.0,3,260.6666666666667,0 - 25 %, 100 + days
33.33333333333333,6,4.666666666666667,25 - 50 %,0 - 10 days
0.0,2,125.0,0 - 25 %, 100 + days
11.11111111111111,9,4.111111111111111,0 - 25 %,0 - 10 days
80.0,5,2.6,75 - 100 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
0.0,4,2.25,0 - 25 %,0 - 10 days
50.0,2,28.5,25 - 50 %,20 - 30 days
50.0,2,1.5,25 - 50 %,0 - 10 days
80.0,5,3.6,75 - 100 %,0 - 10 days
88.88888888888889,9,4.111111111111111,75 - 100 %,0 - 10 days
20.0,5,5.6,0 - 25 %,0 - 10 days
83.33333333333334,6,3.6666666666666665,75 - 100 %,0 - 10 days
60.0,5,23.2,50 - 75 %,20 - 30 days
0.0,2,23.0,0 - 25 %,20 - 30 days
66.66666666666666,6,3.0,50 - 75 %,0 - 10 days
0.0,3,175.66666666666666,0 - 25 %, 100 + days
60.0,5,2.8,50 - 75 %,0 - 10 days
44.44444444444444,9,3.2222222222222223,25 - 50 %,0 - 10 days
75.0,4,3.5,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
71.42857142857143,7,2.0,50 - 75 %,0 - 10 days
83.33333333333334,6,2.1666666666666665,75 - 100 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
63.63636363636363,11,2.909090909090909,50 - 75 %,0 - 10 days
55.55555555555556,9,1.2222222222222223,50 - 75 %,0 - 10 days
40.0,10,2.0,25 - 50 %,0 - 10 days
80.0,5,76.6,75 - 100 %,70 - 80 days
66.66666666666666,6,9.333333333333334,50 - 75 %,0 - 10 days
42.857142857142854,7,57.57142857142857,25 - 50 %,50 - 60 days
0.0,4,35.0,0 - 25 %,30 - 40 days
0.0,4,6.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
50.0,16,67.0625,25 - 50 %,60 - 70 days
57.14285714285714,7,10.857142857142858,50 - 75 %,10 - 20 days
0.0,4,2.0,0 - 25 %,0 - 10 days
75.0,4,3.25,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
66.66666666666666,3,86.33333333333333,50 - 75 %,80 - 90 days
11.11111111111111,9,17.77777777777778,0 - 25 %,10 - 20 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,1,631.0,0 - 25 %, 100 + days
0.0,3,2.6666666666666665,0 - 25 %,0 - 10 days
50.0,4,3.5,25 - 50 %,0 - 10 days
0.0,5,118.6,0 - 25 %, 100 + days
25.0,8,5.5,0 - 25 %,0 - 10 days
14.285714285714285,7,8.714285714285714,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,4,3.25,0 - 25 %,0 - 10 days
37.5,8,6.75,25 - 50 %,0 - 10 days
66.66666666666666,3,2.0,50 - 75 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
53.333333333333336,15,3.6,50 - 75 %,0 - 10 days
0.0,2,129.0,0 - 25 %, 100 + days
0.0,1,4.0,0 - 25 %,0 - 10 days
50.0,4,302.75,25 - 50 %, 100 + days
33.33333333333333,3,3.0,25 - 50 %,0 - 10 days
0.0,2,14.0,0 - 25 %,10 - 20 days
0.0,2,4.0,0 - 25 %,0 - 10 days
83.33333333333334,12,3.8333333333333335,75 - 100 %,0 - 10 days
60.0,5,3.6,50 - 75 %,0 - 10 days
0.0,5,2.4,0 - 25 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
50.0,2,4.5,25 - 50 %,0 - 10 days
0.0,3,4.0,0 - 25 %,0 - 10 days
0.0,5,3.8,0 - 25 %,0 - 10 days
0.0,6,2.1666666666666665,0 - 25 %,0 - 10 days
60.0,5,3.4,50 - 75 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
33.33333333333333,9,55.44444444444444,25 - 50 %,50 - 60 days
71.42857142857143,14,3.7857142857142856,50 - 75 %,0 - 10 days
80.0,5,3.4,75 - 100 %,0 - 10 days
28.57142857142857,14,48.857142857142854,25 - 50 %,40 - 50 days
0.0,1,6.0,0 - 25 %,0 - 10 days
50.0,4,4.25,25 - 50 %,0 - 10 days
60.0,5,31.8,50 - 75 %,30 - 40 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
0.0,10,2.0,0 - 25 %,0 - 10 days
33.33333333333333,6,3.1666666666666665,25 - 50 %,0 - 10 days
33.33333333333333,3,4.666666666666667,25 - 50 %,0 - 10 days
83.33333333333334,6,2.0,75 - 100 %,0 - 10 days
14.285714285714285,7,16.428571428571427,0 - 25 %,10 - 20 days
0.0,4,2.5,0 - 25 %,0 - 10 days
40.0,5,40.2,25 - 50 %,40 - 50 days
50.0,4,76.75,25 - 50 %,70 - 80 days
0.0,5,33.6,0 - 25 %,30 - 40 days
66.66666666666666,3,285.0,50 - 75 %, 100 + days
0.0,4,397.75,0 - 25 %, 100 + days
0.0,4,57.5,0 - 25 %,50 - 60 days
50.0,4,4.25,25 - 50 %,0 - 10 days
0.0,2,3.0,0 - 25 %,0 - 10 days
60.0,10,24.1,50 - 75 %,20 - 30 days
40.0,5,3.0,25 - 50 %,0 - 10 days
60.0,5,31.4,50 - 75 %,30 - 40 days
60.0,5,17.8,50 - 75 %,10 - 20 days
63.63636363636363,11,15.818181818181818,50 - 75 %,10 - 20 days
0.0,2,2.5,0 - 25 %,0 - 10 days
40.0,5,4.8,25 - 50 %,0 - 10 days
0.0,4,25.5,0 - 25 %,20 - 30 days
66.66666666666666,3,4.666666666666667,50 - 75 %,0 - 10 days
25.0,4,4.25,0 - 25 %,0 - 10 days
0.0,4,185.25,0 - 25 %, 100 + days
0.0,3,3.3333333333333335,0 - 25 %,0 - 10 days
0.0,2,3.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.0,50 - 75 %,0 - 10 days
28.57142857142857,7,27.857142857142858,25 - 50 %,20 - 30 days
0.0,3,2.0,0 - 25 %,0 - 10 days
50.0,4,224.25,25 - 50 %, 100 + days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,2,2.5,0 - 25 %,0 - 10 days
66.66666666666666,3,3.0,50 - 75 %,0 - 10 days
0.0,2,4.0,0 - 25 %,0 - 10 days
0.0,7,5.0,0 - 25 %,0 - 10 days
66.66666666666666,3,2.3333333333333335,50 - 75 %,0 - 10 days
55.55555555555556,9,4.333333333333333,50 - 75 %,0 - 10 days
40.0,5,3.6,25 - 50 %,0 - 10 days
80.0,5,13.6,75 - 100 %,10 - 20 days
0.0,1,2.0,0 - 25 %,0 - 10 days
25.0,4,12.0,0 - 25 %,10 - 20 days
0.0,5,23.8,0 - 25 %,20 - 30 days
60.0,5,3.6,50 - 75 %,0 - 10 days
75.0,4,3.75,50 - 75 %,0 - 10 days
11.11111111111111,9,27.0,0 - 25 %,20 - 30 days
0.0,1,2.0,0 - 25 %,0 - 10 days
66.66666666666666,3,23.333333333333332,50 - 75 %,20 - 30 days
66.66666666666666,6,70.16666666666667,50 - 75 %,70 - 80 days
0.0,2,4.0,0 - 25 %,0 - 10 days
66.66666666666666,3,4.0,50 - 75 %,0 - 10 days
16.666666666666664,6,3.3333333333333335,0 - 25 %,0 - 10 days
66.66666666666666,3,2.0,50 - 75 %,0 - 10 days
0.0,5,4.4,0 - 25 %,0 - 10 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
33.33333333333333,9,28.77777777777778,25 - 50 %,20 - 30 days
0.0,2,2.0,0 - 25 %,0 - 10 days
50.0,8,2.875,25 - 50 %,0 - 10 days
40.0,5,2.8,25 - 50 %,0 - 10 days
66.66666666666666,6,46.666666666666664,50 - 75 %,40 - 50 days
0.0,4,4.5,0 - 25 %,0 - 10 days
80.0,5,3.8,75 - 100 %,0 - 10 days
0.0,4,2.5,0 - 25 %,0 - 10 days
40.0,5,6.8,25 - 50 %,0 - 10 days
66.66666666666666,6,2.6666666666666665,50 - 75 %,0 - 10 days
80.0,5,3.2,75 - 100 %,0 - 10 days
25.0,4,3.25,0 - 25 %,0 - 10 days
16.666666666666664,6,5.166666666666667,0 - 25 %,0 - 10 days
53.84615384615385,13,29.46153846153846,50 - 75 %,20 - 30 days
83.33333333333334,6,2.6666666666666665,75 - 100 %,0 - 10 days
85.71428571428571,7,24.142857142857142,75 - 100 %,20 - 30 days
0.0,3,3.6666666666666665,0 - 25 %,0 - 10 days
0.0,2,2.5,0 - 25 %,0 - 10 days
66.66666666666666,12,25.166666666666668,50 - 75 %,20 - 30 days
75.0,4,33.5,50 - 75 %,30 - 40 days
75.0,4,73.0,50 - 75 %,70 - 80 days
87.5,8,2.375,75 - 100 %,0 - 10 days
75.0,4,3.0,50 - 75 %,0 - 10 days
40.0,5,2.0,25 - 50 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
60.0,5,4.2,50 - 75 %,0 - 10 days
50.0,2,81.5,25 - 50 %,80 - 90 days
16.666666666666664,12,11.833333333333334,0 - 25 %,10 - 20 days
0.0,4,61.5,0 - 25 %,60 - 70 days
66.66666666666666,3,3.3333333333333335,50 - 75 %,0 - 10 days
42.857142857142854,7,99.85714285714286,25 - 50 %,90 - 100 days
60.0,5,2.2,50 - 75 %,0 - 10 days
62.5,8,2.5,50 - 75 %,0 - 10 days
60.0,5,16.8,50 - 75 %,10 - 20 days
57.14285714285714,7,41.57142857142857,50 - 75 %,40 - 50 days
0.0,4,2.75,0 - 25 %,0 - 10 days
40.0,5,2.6,25 - 50 %,0 - 10 days
50.0,6,4.5,25 - 50 %,0 - 10 days
0.0,2,6.0,0 - 25 %,0 - 10 days
0.0,5,2.0,0 - 25 %,0 - 10 days
46.15384615384615,13,81.07692307692308,25 - 50 %,80 - 90 days
0.0,3,13.333333333333334,0 - 25 %,10 - 20 days
0.0,1,2.0,0 - 25 %,0 - 10 days
80.0,5,2.8,75 - 100 %,0 - 10 days
80.0,5,79.6,75 - 100 %,70 - 80 days
75.0,4,23.0,50 - 75 %,20 - 30 days
66.66666666666666,3,3.0,50 - 75 %,0 - 10 days
0.0,4,2.75,0 - 25 %,0 - 10 days
50.0,4,105.0,25 - 50 %, 100 + days
0.0,2,22.0,0 - 25 %,20 - 30 days
0.0,5,3.8,0 - 25 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
50.0,2,58.5,25 - 50 %,50 - 60 days
62.5,8,2.75,50 - 75 %,0 - 10 days
36.36363636363637,11,5.636363636363637,25 - 50 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
80.0,5,2.4,75 - 100 %,0 - 10 days
0.0,1,2.0,0 - 25 %,0 - 10 days
11.11111111111111,9,20.444444444444443,0 - 25 %,20 - 30 days
50.0,2,8.0,25 - 50 %,0 - 10 days
0.0,7,15.428571428571429,0 - 25 %,10 - 20 days
60.0,5,145.4,50 - 75 %, 100 + days
0.0,4,2.0,0 - 25 %,0 - 10 days
20.0,5,3.6,0 - 25 %,0 - 10 days
33.33333333333333,3,8.666666666666666,25 - 50 %,0 - 10 days
0.0,2,289.0,0 - 25 %, 100 + days
0.0,4,2.5,0 - 25 %,0 - 10 days
28.57142857142857,7,5.142857142857143,25 - 50 %,0 - 10 days
0.0,5,6.0,0 - 25 %,0 - 10 days
80.0,5,2.2,75 - 100 %,0 - 10 days
0.0,6,3.3333333333333335,0 - 25 %,0 - 10 days
0.0,4,4.5,0 - 25 %,0 - 10 days
0.0,4,4.0,0 - 25 %,0 - 10 days
40.0,5,4.0,25 - 50 %,0 - 10 days
14.285714285714285,7,4.142857142857143,0 - 25 %,0 - 10 days
50.0,2,3.0,25 - 50 %,0 - 10 days
50.0,4,3.0,25 - 50 %,0 - 10 days
80.0,5,3.6,75 - 100 %,0 - 10 days
0.0,3,4.0,0 - 25 %,0 - 10 days
77.77777777777779,9,2.6666666666666665,75 - 100 %,0 - 10 days
0.0,1,4.0,0 - 25 %,0 - 10 days
75.0,4,50.75,50 - 75 %,50 - 60 days
45.45454545454545,11,3.0,25 - 50 %,0 - 10 days
0.0,4,2.0,0 - 25 %,0 - 10 days
55.55555555555556,9,45.333333333333336,50 - 75 %,40 - 50 days
50.0,2,40.5,25 - 50 %,40 - 50 days
0.0,1,5.0,0 - 25 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
0.0,4,6.0,0 - 25 %,0 - 10 days
0.0,1,6.0,0 - 25 %,0 - 10 days
0.0,3,5.666666666666667,0 - 25 %,0 - 10 days
71.42857142857143,7,96.57142857142857,50 - 75 %,90 - 100 days
0.0,2,2.0,0 - 25 %,0 - 10 days
40.0,5,3.0,25 - 50 %,0 - 10 days
55.55555555555556,9,3.3333333333333335,50 - 75 %,0 - 10 days
0.0,2,2.0,0 - 25 %,0 - 10 days
75.0,4,14.75,50 - 75 %,10 - 20 days
0.0,2,3.5,0 - 25 %,0 - 10 days
33.33333333333333,3,41.0,25 - 50 %,40 - 50 days
14.285714285714285,7,4.428571428571429,0 - 25 %,0 - 10 days
60.0,5,25.6,50 - 75 %,20 - 30 days
20.0,5,4.0,0 - 25 %,0 - 10 days
